id,sales
5797,38
5798,25
5799,30
5800,18
5801,50
5802,24
5803,29
5804,31
5805,17
5806,20
5807,38
5808,25
5809,30
5810,18
5811,50
5812,24
5813,29
5814,31
5815,17
5816,20
5817,38
5818,25
5819,30
5820,18
5821,50
5822,24
5823,29
5824,31
5825,17
5826,20
5827,38
5828,25
5829,30
5830,18
5831,50
5832,24
5833,29
5834,31
5835,17
5836,20
5837,38
5838,25
5839,30
5840,18
5841,50
5842,24
5843,29
5844,31
5845,17
5846,20
5847,38
5848,25
5849,30
5850,18
5851,50
5852,24
5853,29
5854,31
5855,17
5856,20
5857,38
5858,25
5859,30
5860,18
5861,50
5862,24
5863,29
5864,31
5865,17
5866,20
5867,38
5868,25
5869,30
5870,18
5871,50
5872,24
5873,29
5874,31
5875,17
5876,20
5877,38
5878,25
5879,30
5880,18
5881,50
5882,24
5883,29
5884,31
5885,17
5886,20
5887,38
5888,25
5889,30
5890,18
5891,50
5892,24
5893,29
5894,31
5895,17
5896,20
5897,38
5898,25
5899,30
5900,18
5901,50
5902,24
5903,29
5904,31
5905,17
5906,20
5907,38
5908,25
5909,30
5910,18
5911,50
5912,24
5913,29
5914,31
5915,17
5916,20
5917,38
5918,25
5919,30
5920,18
5921,50
5922,24
5923,29
5924,31
5925,17
5926,20
5927,38
5928,25
5929,30
5930,18
5931,50
5932,24
5933,29
5934,31
5935,17
5936,20
5937,38
5938,25
5939,30
5940,18
5941,50
5942,24
5943,29
5944,31
5945,17
5946,20
5947,38
5948,25
5949,30
5950,18
5951,50
5952,24
5953,29
5954,31
5955,17
5956,20
5957,38
5958,25
5959,30
5960,18
5961,50
5962,24
5963,29
5964,31
5965,17
5966,20
5967,38
5968,25
5969,30
5970,18
5971,50
5972,24
5973,29
5974,31
5975,17
5976,20
5977,38
5978,25
5979,30
5980,17
5981,26
5982,24
5983,30
5984,20
5985,16
5986,14
5987,26
5988,27
5989,27
5990,17
5991,26
5992,24
5993,30
5994,20
5995,16
5996,14
5997,26
5998,27
5999,27
6000,17
6001,26
6002,24
6003,30
6004,20
6005,16
6006,14
6007,26
6008,27
6009,27
6010,17
6011,26
6012,24
6013,30
6014,20
6015,16
6016,14
6017,26
6018,27
6019,27
6020,17
6021,26
6022,24
6023,30
6024,20
6025,16
6026,14
6027,26
6028,27
6029,27
6030,17
6031,26
6032,24
6033,30
6034,20
6035,16
6036,14
6037,26
6038,27
6039,27
6040,17
6041,26
6042,24
6043,30
6044,20
6045,16
6046,14
6047,26
6048,27
6049,27
6050,17
6051,26
6052,24
6053,30
6054,20
6055,16
6056,14
6057,26
6058,27
6059,27
6060,17
6061,26
6062,24
6063,30
6064,20
6065,16
6066,14
6067,26
6068,27
6069,27
6070,17
6071,26
6072,24
6073,30
6074,20
6075,16
6076,14
6077,26
6078,27
6079,27
6080,17
6081,26
6082,24
6083,30
6084,20
6085,16
6086,14
6087,26
6088,27
6089,27
6090,17
6091,26
6092,24
6093,30
6094,20
6095,16
6096,14
6097,26
6098,27
6099,27
6100,17
6101,26
6102,24
6103,30
6104,20
6105,16
6106,14
6107,26
6108,27
6109,27
6110,17
6111,26
6112,24
6113,30
6114,20
6115,16
6116,14
6117,26
6118,27
6119,27
6120,17
6121,26
6122,24
6123,30
6124,20
6125,16
6126,14
6127,26
6128,27
6129,27
6130,17
6131,26
6132,24
6133,30
6134,20
6135,16
6136,14
6137,26
6138,27
6139,27
6140,17
6141,26
6142,24
6143,30
6144,20
6145,16
6146,14
6147,26
6148,27
6149,27
6150,17
6151,26
6152,24
6153,30
6154,20
6155,16
6156,14
6157,26
6158,27
6159,27
6160,17
6161,26
6162,24
6163,30
6164,20
6165,16
6166,14
6167,26
6168,27
6169,27
6170,17
6171,26
6172,24
6173,30
6174,20
6175,16
6176,14
6177,26
6178,27
6179,27
6180,17
6181,26
6182,24
6183,30
6184,20
6185,16
6186,14
6187,26
6188,27
6189,27
6190,17
6191,26
6192,24
6193,30
6194,20
6195,16
6196,14
6197,26
6198,27
6199,27
6200,17
6201,26
6202,24
6203,30
6204,20
6205,16
6206,14
6207,26
6208,27
6209,27
6210,17
6211,26
6212,24
6213,30
6214,20
6215,16
6216,14
6217,26
6218,27
6219,27
6220,17
6221,26
6222,24
6223,30
6224,20
6225,16
6226,14
6227,26
6228,27
6229,27
6230,17
6231,26
6232,24
6233,30
6234,20
6235,16
6236,14
6237,26
6238,27
6239,27
6240,40
6241,61
6242,53
6243,53
6244,30
6245,38
6246,31
6247,54
6248,64
6249,56
6250,40
6251,61
6252,53
6253,53
6254,30
6255,38
6256,31
6257,54
6258,64
6259,56
6260,40
6261,61
6262,53
6263,53
6264,30
6265,38
6266,31
6267,54
6268,64
6269,56
6270,40
6271,61
6272,53
6273,53
6274,30
6275,38
6276,31
6277,54
6278,64
6279,56
6280,40
6281,61
6282,53
6283,53
6284,30
6285,38
6286,31
6287,54
6288,64
6289,56
6290,40
6291,61
6292,53
6293,53
6294,30
6295,38
6296,31
6297,54
6298,64
6299,56
6300,40
6301,61
6302,53
6303,53
6304,30
6305,38
6306,31
6307,54
6308,64
6309,56
6310,40
6311,61
6312,53
6313,53
6314,30
6315,38
6316,31
6317,54
6318,64
6319,56
6320,40
6321,61
6322,53
6323,53
6324,30
6325,38
6326,31
6327,54
6328,64
6329,56
6330,40
6331,61
6332,53
6333,53
6334,30
6335,38
6336,31
6337,54
6338,64
6339,56
6340,40
6341,61
6342,53
6343,53
6344,30
6345,38
6346,31
6347,54
6348,64
6349,56
6350,40
6351,61
6352,53
6353,53
6354,30
6355,38
6356,31
6357,54
6358,64
6359,56
6360,40
6361,61
6362,53
6363,53
6364,30
6365,38
6366,31
6367,54
6368,64
6369,56
6370,40
6371,61
6372,53
6373,53
6374,30
6375,38
6376,31
6377,54
6378,64
6379,56
6380,40
6381,61
6382,53
6383,53
6384,30
6385,38
6386,31
6387,54
6388,64
6389,56
6390,40
6391,61
6392,53
6393,53
6394,30
6395,38
6396,31
6397,54
6398,64
6399,56
6400,40
6401,61
6402,53
6403,53
6404,30
6405,38
6406,31
6407,54
6408,64
6409,56
6410,40
6411,61
6412,53
6413,53
6414,30
6415,38
6416,31
6417,54
6418,64
6419,56
6420,40
6421,61
6422,53
6423,53
6424,30
6425,38
6426,31
6427,54
6428,64
6429,56
6430,40
6431,61
6432,53
6433,53
6434,30
6435,38
6436,31
6437,54
6438,64
6439,56
6440,40
6441,61
6442,53
6443,53
6444,30
6445,38
6446,31
6447,54
6448,64
6449,56
6450,40
6451,61
6452,53
6453,53
6454,30
6455,38
6456,31
6457,54
6458,64
6459,56
6460,40
6461,61
6462,53
6463,53
6464,30
6465,38
6466,31
6467,54
6468,64
6469,56
6470,40
6471,61
6472,53
6473,53
6474,30
6475,38
6476,31
6477,54
6478,64
6479,56
6480,40
6481,61
6482,53
6483,53
6484,30
6485,38
6486,31
6487,54
6488,64
6489,56
6490,40
6491,61
6492,53
6493,53
6494,30
6495,38
6496,31
6497,54
6498,64
6499,56
6500,13
6501,32
6502,23
6503,19
6504,9
6505,8
6506,10
6507,22
6508,22
6509,18
6510,13
6511,32
6512,23
6513,19
6514,9
6515,8
6516,10
6517,22
6518,22
6519,18
6520,13
6521,32
6522,23
6523,19
6524,9
6525,8
6526,10
6527,22
6528,22
6529,18
6530,13
6531,32
6532,23
6533,19
6534,9
6535,8
6536,10
6537,22
6538,22
6539,18
6540,13
6541,32
6542,23
6543,19
6544,9
6545,8
6546,10
6547,22
6548,22
6549,18
6550,13
6551,32
6552,23
6553,19
6554,9
6555,8
6556,10
6557,22
6558,22
6559,18
6560,13
6561,32
6562,23
6563,19
6564,9
6565,8
6566,10
6567,22
6568,22
6569,18
6570,13
6571,32
6572,23
6573,19
6574,9
6575,8
6576,10
6577,22
6578,22
6579,18
6580,13
6581,32
6582,23
6583,19
6584,9
6585,8
6586,10
6587,22
6588,22
6589,18
6590,13
6591,32
6592,23
6593,19
6594,9
6595,8
6596,10
6597,22
6598,22
6599,18
6600,13
6601,32
6602,23
6603,19
6604,9
6605,8
6606,10
6607,22
6608,22
6609,18
6610,13
6611,32
6612,23
6613,19
6614,9
6615,8
6616,10
6617,22
6618,22
6619,18
6620,13
6621,32
6622,23
6623,19
6624,9
6625,8
6626,10
6627,22
6628,22
6629,18
6630,13
6631,32
6632,23
6633,19
6634,9
6635,8
6636,10
6637,22
6638,22
6639,18
6640,13
6641,32
6642,23
6643,19
6644,9
6645,8
6646,10
6647,22
6648,22
6649,18
6650,13
6651,32
6652,23
6653,19
6654,9
6655,8
6656,10
6657,22
6658,22
6659,18
6660,13
6661,32
6662,23
6663,19
6664,9
6665,8
6666,10
6667,22
6668,22
6669,18
6670,13
6671,32
6672,23
6673,19
6674,9
6675,8
6676,10
6677,22
6678,22
6679,18
6680,13
6681,32
6682,23
6683,19
6684,9
6685,8
6686,10
6687,22
6688,22
6689,18
6690,13
6691,32
6692,23
6693,19
6694,9
6695,8
6696,10
6697,22
6698,22
6699,18
6700,13
6701,32
6702,23
6703,19
6704,9
6705,8
6706,10
6707,22
6708,22
6709,18
6710,13
6711,32
6712,23
6713,19
6714,9
6715,8
6716,10
6717,22
6718,22
6719,18
6720,13
6721,32
6722,23
6723,19
6724,9
6725,8
6726,10
6727,22
6728,22
6729,18
6730,13
6731,32
6732,23
6733,19
6734,9
6735,8
6736,10
6737,22
6738,22
6739,18
6740,13
6741,32
6742,23
6743,19
6744,9
6745,8
6746,10
6747,22
6748,22
6749,18
6750,13
6751,32
6752,23
6753,19
6754,9
6755,8
6756,10
6757,22
6758,22
6759,18
6760,34
6761,42
6762,35
6763,45
6764,31
6765,29
6766,22
6767,44
6768,33
6769,38
6770,34
6771,42
6772,35
6773,45
6774,31
6775,29
6776,22
6777,44
6778,33
6779,38
6780,34
6781,42
6782,35
6783,45
6784,31
6785,29
6786,22
6787,44
6788,33
6789,38
6790,34
6791,42
6792,35
6793,45
6794,31
6795,29
6796,22
6797,44
6798,33
6799,38
6800,34
6801,42
6802,35
6803,45
6804,31
6805,29
6806,22
6807,44
6808,33
6809,38
6810,34
6811,42
6812,35
6813,45
6814,31
6815,29
6816,22
6817,44
6818,33
6819,38
6820,34
6821,42
6822,35
6823,45
6824,31
6825,29
6826,22
6827,44
6828,33
6829,38
6830,34
6831,42
6832,35
6833,45
6834,31
6835,29
6836,22
6837,44
6838,33
6839,38
6840,34
6841,42
6842,35
6843,45
6844,31
6845,29
6846,22
6847,44
6848,33
6849,38
6850,34
6851,42
6852,35
6853,45
6854,31
6855,29
6856,22
6857,44
6858,33
6859,38
6860,34
6861,42
6862,35
6863,45
6864,31
6865,29
6866,22
6867,44
6868,33
6869,38
6870,34
6871,42
6872,35
6873,45
6874,31
6875,29
6876,22
6877,44
6878,33
6879,38
6880,34
6881,42
6882,35
6883,45
6884,31
6885,29
6886,22
6887,44
6888,33
6889,38
6890,34
6891,42
6892,35
6893,45
6894,31
6895,29
6896,22
6897,44
6898,33
6899,38
6900,34
6901,42
6902,35
6903,45
6904,31
6905,29
6906,22
6907,44
6908,33
6909,38
6910,34
6911,42
6912,35
6913,45
6914,31
6915,29
6916,22
6917,44
6918,33
6919,38
6920,34
6921,42
6922,35
6923,45
6924,31
6925,29
6926,22
6927,44
6928,33
6929,38
6930,34
6931,42
6932,35
6933,45
6934,31
6935,29
6936,22
6937,44
6938,33
6939,38
6940,34
6941,42
6942,35
6943,45
6944,31
6945,29
6946,22
6947,44
6948,33
6949,38
6950,34
6951,42
6952,35
6953,45
6954,31
6955,29
6956,22
6957,44
6958,33
6959,38
6960,34
6961,42
6962,35
6963,45
6964,31
6965,29
6966,22
6967,44
6968,33
6969,38
6970,34
6971,42
6972,35
6973,45
6974,31
6975,29
6976,22
6977,44
6978,33
6979,38
6980,34
6981,42
6982,35
6983,45
6984,31
6985,29
6986,22
6987,44
6988,33
6989,38
6990,34
6991,42
6992,35
6993,45
6994,31
6995,29
6996,22
6997,44
6998,33
6999,38
7000,34
7001,42
7002,35
7003,45
7004,31
7005,29
7006,22
7007,44
7008,33
7009,38
7010,34
7011,42
7012,35
7013,45
7014,31
7015,29
7016,22
7017,44
7018,33
7019,38
7020,49
7021,54
7022,60
7023,67
7024,42
7025,34
7026,39
7027,65
7028,48
7029,63
7030,49
7031,54
7032,60
7033,67
7034,42
7035,34
7036,39
7037,65
7038,48
7039,63
7040,49
7041,54
7042,60
7043,67
7044,42
7045,34
7046,39
7047,65
7048,48
7049,63
7050,49
7051,54
7052,60
7053,67
7054,42
7055,34
7056,39
7057,65
7058,48
7059,63
7060,49
7061,54
7062,60
7063,67
7064,42
7065,34
7066,39
7067,65
7068,48
7069,63
7070,49
7071,54
7072,60
7073,67
7074,42
7075,34
7076,39
7077,65
7078,48
7079,63
7080,49
7081,54
7082,60
7083,67
7084,42
7085,34
7086,39
7087,65
7088,48
7089,63
7090,49
7091,54
7092,60
7093,67
7094,42
7095,34
7096,39
7097,65
7098,48
7099,63
7100,49
7101,54
7102,60
7103,67
7104,42
7105,34
7106,39
7107,65
7108,48
7109,63
7110,49
7111,54
7112,60
7113,67
7114,42
7115,34
7116,39
7117,65
7118,48
7119,63
7120,49
7121,54
7122,60
7123,67
7124,42
7125,34
7126,39
7127,65
7128,48
7129,63
7130,49
7131,54
7132,60
7133,67
7134,42
7135,34
7136,39
7137,65
7138,48
7139,63
7140,49
7141,54
7142,60
7143,67
7144,42
7145,34
7146,39
7147,65
7148,48
7149,63
7150,49
7151,54
7152,60
7153,67
7154,42
7155,34
7156,39
7157,65
7158,48
7159,63
7160,49
7161,54
7162,60
7163,67
7164,42
7165,34
7166,39
7167,65
7168,48
7169,63
7170,49
7171,54
7172,60
7173,67
7174,42
7175,34
7176,39
7177,65
7178,48
7179,63
7180,49
7181,54
7182,60
7183,67
7184,42
7185,34
7186,39
7187,65
7188,48
7189,63
7190,49
7191,54
7192,60
7193,67
7194,42
7195,34
7196,39
7197,65
7198,48
7199,63
7200,49
7201,54
7202,60
7203,67
7204,42
7205,34
7206,39
7207,65
7208,48
7209,63
7210,49
7211,54
7212,60
7213,67
7214,42
7215,34
7216,39
7217,65
7218,48
7219,63
7220,49
7221,54
7222,60
7223,67
7224,42
7225,34
7226,39
7227,65
7228,48
7229,63
7230,49
7231,54
7232,60
7233,67
7234,42
7235,34
7236,39
7237,65
7238,48
7239,63
7240,49
7241,54
7242,60
7243,67
7244,42
7245,34
7246,39
7247,65
7248,48
7249,63
7250,49
7251,54
7252,60
7253,67
7254,42
7255,34
7256,39
7257,65
7258,48
7259,63
7260,49
7261,54
7262,60
7263,67
7264,42
7265,34
7266,39
7267,65
7268,48
7269,63
7270,49
7271,54
7272,60
7273,67
7274,42
7275,34
7276,39
7277,65
7278,48
7279,63
7280,21
7281,32
7282,29
7283,33
7284,29
7285,19
7286,18
7287,33
7288,40
7289,27
7290,21
7291,32
7292,29
7293,33
7294,29
7295,19
7296,18
7297,33
7298,40
7299,27
7300,21
7301,32
7302,29
7303,33
7304,29
7305,19
7306,18
7307,33
7308,40
7309,27
7310,21
7311,32
7312,29
7313,33
7314,29
7315,19
7316,18
7317,33
7318,40
7319,27
7320,21
7321,32
7322,29
7323,33
7324,29
7325,19
7326,18
7327,33
7328,40
7329,27
7330,21
7331,32
7332,29
7333,33
7334,29
7335,19
7336,18
7337,33
7338,40
7339,27
7340,21
7341,32
7342,29
7343,33
7344,29
7345,19
7346,18
7347,33
7348,40
7349,27
7350,21
7351,32
7352,29
7353,33
7354,29
7355,19
7356,18
7357,33
7358,40
7359,27
7360,21
7361,32
7362,29
7363,33
7364,29
7365,19
7366,18
7367,33
7368,40
7369,27
7370,21
7371,32
7372,29
7373,33
7374,29
7375,19
7376,18
7377,33
7378,40
7379,27
7380,21
7381,32
7382,29
7383,33
7384,29
7385,19
7386,18
7387,33
7388,40
7389,27
7390,21
7391,32
7392,29
7393,33
7394,29
7395,19
7396,18
7397,33
7398,40
7399,27
7400,21
7401,32
7402,29
7403,33
7404,29
7405,19
7406,18
7407,33
7408,40
7409,27
7410,21
7411,32
7412,29
7413,33
7414,29
7415,19
7416,18
7417,33
7418,40
7419,27
7420,21
7421,32
7422,29
7423,33
7424,29
7425,19
7426,18
7427,33
7428,40
7429,27
7430,21
7431,32
7432,29
7433,33
7434,29
7435,19
7436,18
7437,33
7438,40
7439,27
7440,21
7441,32
7442,29
7443,33
7444,29
7445,19
7446,18
7447,33
7448,40
7449,27
7450,21
7451,32
7452,29
7453,33
7454,29
7455,19
7456,18
7457,33
7458,40
7459,27
7460,21
7461,32
7462,29
7463,33
7464,29
7465,19
7466,18
7467,33
7468,40
7469,27
7470,21
7471,32
7472,29
7473,33
7474,29
7475,19
7476,18
7477,33
7478,40
7479,27
7480,21
7481,32
7482,29
7483,33
7484,29
7485,19
7486,18
7487,33
7488,40
7489,27
7490,21
7491,32
7492,29
7493,33
7494,29
7495,19
7496,18
7497,33
7498,40
7499,27
7500,21
7501,32
7502,29
7503,33
7504,29
7505,19
7506,18
7507,33
7508,40
7509,27
7510,21
7511,32
7512,29
7513,33
7514,29
7515,19
7516,18
7517,33
7518,40
7519,27
7520,21
7521,32
7522,29
7523,33
7524,29
7525,19
7526,18
7527,33
7528,40
7529,27
7530,21
7531,32
7532,29
7533,33
7534,29
7535,19
7536,18
7537,33
7538,40
7539,27
7540,11
7541,16
7542,16
7543,11
7544,12
7545,12
7546,9
7547,16
7548,13
7549,8
7550,11
7551,16
7552,16
7553,11
7554,12
7555,12
7556,9
7557,16
7558,13
7559,8
7560,11
7561,16
7562,16
7563,11
7564,12
7565,12
7566,9
7567,16
7568,13
7569,8
7570,11
7571,16
7572,16
7573,11
7574,12
7575,12
7576,9
7577,16
7578,13
7579,8
7580,11
7581,16
7582,16
7583,11
7584,12
7585,12
7586,9
7587,16
7588,13
7589,8
7590,11
7591,16
7592,16
7593,11
7594,12
7595,12
7596,9
7597,16
7598,13
7599,8
7600,11
7601,16
7602,16
7603,11
7604,12
7605,12
7606,9
7607,16
7608,13
7609,8
7610,11
7611,16
7612,16
7613,11
7614,12
7615,12
7616,9
7617,16
7618,13
7619,8
7620,11
7621,16
7622,16
7623,11
7624,12
7625,12
7626,9
7627,16
7628,13
7629,8
7630,11
7631,16
7632,16
7633,11
7634,12
7635,12
7636,9
7637,16
7638,13
7639,8
7640,11
7641,16
7642,16
7643,11
7644,12
7645,12
7646,9
7647,16
7648,13
7649,8
7650,11
7651,16
7652,16
7653,11
7654,12
7655,12
7656,9
7657,16
7658,13
7659,8
7660,11
7661,16
7662,16
7663,11
7664,12
7665,12
7666,9
7667,16
7668,13
7669,8
7670,11
7671,16
7672,16
7673,11
7674,12
7675,12
7676,9
7677,16
7678,13
7679,8
7680,11
7681,16
7682,16
7683,11
7684,12
7685,12
7686,9
7687,16
7688,13
7689,8
7690,11
7691,16
7692,16
7693,11
7694,12
7695,12
7696,9
7697,16
7698,13
7699,8
7700,11
7701,16
7702,16
7703,11
7704,12
7705,12
7706,9
7707,16
7708,13
7709,8
7710,11
7711,16
7712,16
7713,11
7714,12
7715,12
7716,9
7717,16
7718,13
7719,8
7720,11
7721,16
7722,16
7723,11
7724,12
7725,12
7726,9
7727,16
7728,13
7729,8
7730,11
7731,16
7732,16
7733,11
7734,12
7735,12
7736,9
7737,16
7738,13
7739,8
7740,11
7741,16
7742,16
7743,11
7744,12
7745,12
7746,9
7747,16
7748,13
7749,8
7750,11
7751,16
7752,16
7753,11
7754,12
7755,12
7756,9
7757,16
7758,13
7759,8
7760,11
7761,16
7762,16
7763,11
7764,12
7765,12
7766,9
7767,16
7768,13
7769,8
7770,11
7771,16
7772,16
7773,11
7774,12
7775,12
7776,9
7777,16
7778,13
7779,8
7780,11
7781,16
7782,16
7783,11
7784,12
7785,12
7786,9
7787,16
7788,13
7789,8
7790,11
7791,16
7792,16
7793,11
7794,12
7795,12
7796,9
7797,16
7798,13
7799,8
7800,52
7801,84
7802,56
7803,60
7804,52
7805,61
7806,37
7807,51
7808,58
7809,54
7810,52
7811,84
7812,56
7813,60
7814,52
7815,61
7816,37
7817,51
7818,58
7819,54
7820,52
7821,84
7822,56
7823,60
7824,52
7825,61
7826,37
7827,51
7828,58
7829,54
7830,52
7831,84
7832,56
7833,60
7834,52
7835,61
7836,37
7837,51
7838,58
7839,54
7840,52
7841,84
7842,56
7843,60
7844,52
7845,61
7846,37
7847,51
7848,58
7849,54
7850,52
7851,84
7852,56
7853,60
7854,52
7855,61
7856,37
7857,51
7858,58
7859,54
7860,52
7861,84
7862,56
7863,60
7864,52
7865,61
7866,37
7867,51
7868,58
7869,54
7870,52
7871,84
7872,56
7873,60
7874,52
7875,61
7876,37
7877,51
7878,58
7879,54
7880,52
7881,84
7882,56
7883,60
7884,52
7885,61
7886,37
7887,51
7888,58
7889,54
7890,52
7891,84
7892,56
7893,60
7894,52
7895,61
7896,37
7897,51
7898,58
7899,54
7900,52
7901,84
7902,56
7903,60
7904,52
7905,61
7906,37
7907,51
7908,58
7909,54
7910,52
7911,84
7912,56
7913,60
7914,52
7915,61
7916,37
7917,51
7918,58
7919,54
7920,52
7921,84
7922,56
7923,60
7924,52
7925,61
7926,37
7927,51
7928,58
7929,54
7930,52
7931,84
7932,56
7933,60
7934,52
7935,61
7936,37
7937,51
7938,58
7939,54
7940,52
7941,84
7942,56
7943,60
7944,52
7945,61
7946,37
7947,51
7948,58
7949,54
7950,52
7951,84
7952,56
7953,60
7954,52
7955,61
7956,37
7957,51
7958,58
7959,54
7960,52
7961,84
7962,56
7963,60
7964,52
7965,61
7966,37
7967,51
7968,58
7969,54
7970,52
7971,84
7972,56
7973,60
7974,52
7975,61
7976,37
7977,51
7978,58
7979,54
7980,52
7981,84
7982,56
7983,60
7984,52
7985,61
7986,37
7987,51
7988,58
7989,54
7990,52
7991,84
7992,56
7993,60
7994,52
7995,61
7996,37
7997,51
7998,58
7999,54
8000,52
8001,84
8002,56
8003,60
8004,52
8005,61
8006,37
8007,51
8008,58
8009,54
8010,52
8011,84
8012,56
8013,60
8014,52
8015,61
8016,37
8017,51
8018,58
8019,54
8020,52
8021,84
8022,56
8023,60
8024,52
8025,61
8026,37
8027,51
8028,58
8029,54
8030,52
8031,84
8032,56
8033,60
8034,52
8035,61
8036,37
8037,51
8038,58
8039,54
8040,52
8041,84
8042,56
8043,60
8044,52
8045,61
8046,37
8047,51
8048,58
8049,54
8050,52
8051,84
8052,56
8053,60
8054,52
8055,61
8056,37
8057,51
8058,58
8059,54
8060,36
8061,46
8062,39
8063,35
8064,19
8065,20
8066,28
8067,54
8068,34
8069,51
8070,36
8071,46
8072,39
8073,35
8074,19
8075,20
8076,28
8077,54
8078,34
8079,51
8080,36
8081,46
8082,39
8083,35
8084,19
8085,20
8086,28
8087,54
8088,34
8089,51
8090,36
8091,46
8092,39
8093,35
8094,19
8095,20
8096,28
8097,54
8098,34
8099,51
8100,36
8101,46
8102,39
8103,35
8104,19
8105,20
8106,28
8107,54
8108,34
8109,51
8110,36
8111,46
8112,39
8113,35
8114,19
8115,20
8116,28
8117,54
8118,34
8119,51
8120,36
8121,46
8122,39
8123,35
8124,19
8125,20
8126,28
8127,54
8128,34
8129,51
8130,36
8131,46
8132,39
8133,35
8134,19
8135,20
8136,28
8137,54
8138,34
8139,51
8140,36
8141,46
8142,39
8143,35
8144,19
8145,20
8146,28
8147,54
8148,34
8149,51
8150,36
8151,46
8152,39
8153,35
8154,19
8155,20
8156,28
8157,54
8158,34
8159,51
8160,36
8161,46
8162,39
8163,35
8164,19
8165,20
8166,28
8167,54
8168,34
8169,51
8170,36
8171,46
8172,39
8173,35
8174,19
8175,20
8176,28
8177,54
8178,34
8179,51
8180,36
8181,46
8182,39
8183,35
8184,19
8185,20
8186,28
8187,54
8188,34
8189,51
8190,36
8191,46
8192,39
8193,35
8194,19
8195,20
8196,28
8197,54
8198,34
8199,51
8200,36
8201,46
8202,39
8203,35
8204,19
8205,20
8206,28
8207,54
8208,34
8209,51
8210,36
8211,46
8212,39
8213,35
8214,19
8215,20
8216,28
8217,54
8218,34
8219,51
8220,36
8221,46
8222,39
8223,35
8224,19
8225,20
8226,28
8227,54
8228,34
8229,51
8230,36
8231,46
8232,39
8233,35
8234,19
8235,20
8236,28
8237,54
8238,34
8239,51
8240,36
8241,46
8242,39
8243,35
8244,19
8245,20
8246,28
8247,54
8248,34
8249,51
8250,36
8251,46
8252,39
8253,35
8254,19
8255,20
8256,28
8257,54
8258,34
8259,51
8260,36
8261,46
8262,39
8263,35
8264,19
8265,20
8266,28
8267,54
8268,34
8269,51
8270,36
8271,46
8272,39
8273,35
8274,19
8275,20
8276,28
8277,54
8278,34
8279,51
8280,36
8281,46
8282,39
8283,35
8284,19
8285,20
8286,28
8287,54
8288,34
8289,51
8290,36
8291,46
8292,39
8293,35
8294,19
8295,20
8296,28
8297,54
8298,34
8299,51
8300,36
8301,46
8302,39
8303,35
8304,19
8305,20
8306,28
8307,54
8308,34
8309,51
8310,36
8311,46
8312,39
8313,35
8314,19
8315,20
8316,28
8317,54
8318,34
8319,51
8320,13
8321,35
8322,28
8323,27
8324,13
8325,22
8326,12
8327,30
8328,25
8329,26
8330,13
8331,35
8332,28
8333,27
8334,13
8335,22
8336,12
8337,30
8338,25
8339,26
8340,13
8341,35
8342,28
8343,27
8344,13
8345,22
8346,12
8347,30
8348,25
8349,26
8350,13
8351,35
8352,28
8353,27
8354,13
8355,22
8356,12
8357,30
8358,25
8359,26
8360,13
8361,35
8362,28
8363,27
8364,13
8365,22
8366,12
8367,30
8368,25
8369,26
8370,13
8371,35
8372,28
8373,27
8374,13
8375,22
8376,12
8377,30
8378,25
8379,26
8380,13
8381,35
8382,28
8383,27
8384,13
8385,22
8386,12
8387,30
8388,25
8389,26
8390,13
8391,35
8392,28
8393,27
8394,13
8395,22
8396,12
8397,30
8398,25
8399,26
8400,13
8401,35
8402,28
8403,27
8404,13
8405,22
8406,12
8407,30
8408,25
8409,26
8410,13
8411,35
8412,28
8413,27
8414,13
8415,22
8416,12
8417,30
8418,25
8419,26
8420,13
8421,35
8422,28
8423,27
8424,13
8425,22
8426,12
8427,30
8428,25
8429,26
8430,13
8431,35
8432,28
8433,27
8434,13
8435,22
8436,12
8437,30
8438,25
8439,26
8440,13
8441,35
8442,28
8443,27
8444,13
8445,22
8446,12
8447,30
8448,25
8449,26
8450,13
8451,35
8452,28
8453,27
8454,13
8455,22
8456,12
8457,30
8458,25
8459,26
8460,13
8461,35
8462,28
8463,27
8464,13
8465,22
8466,12
8467,30
8468,25
8469,26
8470,13
8471,35
8472,28
8473,27
8474,13
8475,22
8476,12
8477,30
8478,25
8479,26
8480,13
8481,35
8482,28
8483,27
8484,13
8485,22
8486,12
8487,30
8488,25
8489,26
8490,13
8491,35
8492,28
8493,27
8494,13
8495,22
8496,12
8497,30
8498,25
8499,26
8500,13
8501,35
8502,28
8503,27
8504,13
8505,22
8506,12
8507,30
8508,25
8509,26
8510,13
8511,35
8512,28
8513,27
8514,13
8515,22
8516,12
8517,30
8518,25
8519,26
8520,13
8521,35
8522,28
8523,27
8524,13
8525,22
8526,12
8527,30
8528,25
8529,26
8530,13
8531,35
8532,28
8533,27
8534,13
8535,22
8536,12
8537,30
8538,25
8539,26
8540,13
8541,35
8542,28
8543,27
8544,13
8545,22
8546,12
8547,30
8548,25
8549,26
8550,13
8551,35
8552,28
8553,27
8554,13
8555,22
8556,12
8557,30
8558,25
8559,26
8560,13
8561,35
8562,28
8563,27
8564,13
8565,22
8566,12
8567,30
8568,25
8569,26
8570,13
8571,35
8572,28
8573,27
8574,13
8575,22
8576,12
8577,30
8578,25
8579,26
8580,37
8581,49
8582,40
8583,50
8584,28
8585,26
8586,22
8587,41
8588,48
8589,38
8590,37
8591,49
8592,40
8593,50
8594,28
8595,26
